BOB_COMPANY_ID,ACCOUNT_NAME,COUNTRY,INDUSTRY,PAYING_MODULES,ACCOUNT_OWNER,RENEWAL_MANAGER,ACCOUNT_MANAGER,MASTER_CONTRACT_END_DATE_C,QUARTER,TENURE_YEARS,ARR,ACTIVE_USERS,MAX_QUOTED_NUMBER_EE,CUSTOMER_IS_LIVE,ACCOUNT_HEALTH_SENTIMENT,SEGMENT,RISK_SEVERITY,Risk - DESCRIPTION,OPEN_CHURN_REQUESTS,TOTAL_CUSTOMER_RELATED_RISKS
638198,Magenta Medical,Israel,Medical Devices & Equipment,Time & Attendance,Daniel Rosemberg,Jurgita Kazlauskaite,Idan Mizrahi,2026-11-12,Q4 2026,1.31,"$20,005.92",132,93,TRUE,,SMB - Medium,🟢 No Risk,Magenta Medical Ltd. is a privately-held company dedicated to the development of heart failure solutions based on its proprietary miniaturized blood pump technology. Magenta's current pipeline includes: a percutaneous device intended to decompress the kidneys of patients with acute venous congestion and volume overload; and a percutaneous left ventricular assist device intended to support patients undergoing high-risk coronary interventions and treat patients with cardiogenic shock.,0,0
630155,Bigabid,Israel,Advertising & Marketing,Time & Attendance,Daniel Rosemberg,Jurgita Kazlauskaite,Idan Mizrahi,2026-05-31,Q2 2026,2.76,"$13,234.68",97,70,TRUE,,SMB - Small,🟢 No Risk,"Bigabid helps mobile app developers accelerate growth though scientific advertising based on machine learning and data analytics.

We are out to disrupt the $200B app marketing industry with an innovative user acquisition and reengagement platform.
 
Leading app developers worldwide trust Bigabid to acquire new loyal users for their business, whether it’s Games, e-Commerce, Productivity or more. 

Our recommendation algorithms, based on a proprietary interest graph, enable precise user targeting with the accuracy and scale of the likes of Facebook and Google. 
Our trading platform serves more than 100M monthly app recommendations
with frequency trading of 500K QPS (queries per seconds) and hyper-low latency.

At Bigabid, we bring together top talents in technology, data science an",0,0
637739,GCC Computers,Cyprus,Information Technology and Services,Talent Package,Daniel Rosemberg,Jurgita Kazlauskaite,Idan Mizrahi,2026-09-30,Q3 2026,1.42,"$19,083.60",93,70,TRUE,,SMB - Small,🟡 Low,"GCC Computers has a distinguished market presence in Cyprus as an ICT System Integrator and has built a strong reputation as the employer of the best technology professionals. For more than 30 years, GCC has been acknowledged with considerable success serving Public/Government, Telecommunications & Utilities, Banking/Finance and SME (Small-Medium-Enterprise) sectors with innovative solutions. GCC's expertise and extensive partnerships help clients harness the technology power to thrive on change and guide their digital transformation journeys.",0,1
636996,Zero Networks,Israel,Computer & Network Security,Talent Package,Daniel Rosemberg,Jurgita Kazlauskaite,Idan Mizrahi,2026-07-31,Q3 2026,1.68,"$31,008.00",160,64,TRUE,,SMB - Medium,🟢 No Risk,"Zero Networks prevents attacks from spreading and causing damage by automatically restricting network access to only what is normally needed, nothing more, for every device across the entire environment. The Zero Networks Access Orchestrator enables organizations to achieve a self-sustaining, zero trust networking stance, with no IT intervention required, by enabling legitimate users to use 2-step verification to access new devices or make rare connections. With Zero Networks, there are zero hassles, disruptions or worries, there is just trust in the network.",0,0
639923,Bounce AI,Israel,Financial Services,"Talent Package,  Time & Attendance",Daniel Rosemberg,Jurgita Kazlauskaite,Idan Mizrahi,2026-06-16,Q2 2026,0.71,"$23,166.00",117,60,TRUE,,SMB - Medium,🟢 No Risk,Bounce AI offers an easy way to manage debt online with affordable and flexible payment plans.,0,0
626103,Triple Whale,Israel,Computer Hardware & Software,Time & Attendance,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-11-30,Q4 2026,3.26,"$33,469.56",239,120,TRUE,,Mid Market - Medium,🔴 High,"The central source of truth for your eCommerce store, view all your meaningful data from a customizable dashboard or mobile app.",0,1
616465,AI21 Labs,Israel,Software General,"Time & Attendance,  Talent Package",Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-09-30,Q3 2026,3.43,"$38,296.80",197,130,TRUE,Low Risk,SMB - Medium,🟢 No Risk,"AI21 Labs was formed by AI luminaries and veterans of the elite technology unit of Israel's IDF, with the mission of building AI systems with an unprecedented capacity to understand and generate natural language. The company's first product, Wordtune, is the first AI-based writing companion that understands context and meaning. The company is led by Yoav Shoham, Amnon Shashua, and Ori Goshen. The company's headquarters are in Tel Aviv, Israel.",0,0
623685,Go Adaptiq Ltd,Israel,Internet Software & Services,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-10-09,Q4 2026,3.4,"$45,766.56",257,150,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,"Offshore development in Ukraine, dedicated software teams, QA as a service, customized extended development center in B.O.T build operate transfer model. R&D site in Kiev, over 15 years of experience delivering premium outsourcing services.",0,0
624003,RubyPlay,Israel,Hospitality / Travel,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-10-01,Q4 2026,3.42,"$55,157.76",304,72,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,Ruby Play is a young and promising company that is looking for worthy candidates in its ranks. If you have passion to build and ambition to grow we want to meet you.,0,0
571456,Picus Security,Turkey,Software General,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-06-05,Q2 2026,3.75,"$35,772.00",271,200,TRUE,Medium Risk,Mid Market - Medium,🟢 No Risk,"Picus provides businesses with security software solutions. Some of the solutions they provide include effectiveness analysis, reporting, risk assessment, and more. This company is headquartered in Ankara, Turkey and was established in 2013.",0,0
46189,Spectrum Dynamics Medical,Israel,Manufacturing,"Time & Attendance,  Talent Package",Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-11-30,Q4 2026,7.34,"$33,501.60",235,60,TRUE,Medium Risk,Mid Market - Medium,🔴 High,"Spectrum Dynamics Medical Group Limited and its subsidiaries (""Spectrum Dynamics"") are engaged in the development, manufacturing, sales, and service of state-of-the-art nuclear medicine imaging systems. Spectrum Dynamics is spearheading the transformation of SPECT imaging systems from analog to digital detection technology, enabling hospitals and clinicians to provide superior healthcare services with improved image quality, efficiency, and access to advanced clinical applications. Spectrum Dynamics launched the world first digital cardiac dedicated SPECT system - the D-SPECT® CARDIO system - in 2007. Since then, the D-SPECT has become the system of choice for functional cardiac imaging with hundreds of systems sold worldwide. In 2018, Spectrum Dynamics launched its multipurpose VERITON and the VERITON-CT SPECT/CT, first ring-based 360 CZT digital SPECT/CT scanner.",0,1
114640,Windward,Israel,Retail,"Time & Attendance,  Compensation,  Your Voice,  Talent Package,  Workforce Planning",Daniel Rosemberg,Barak Alon,Idan Mizrahi,2028-12-01,Q4 2028,6.26,"$57,600.00",221,240,TRUE,Medium Risk,Mid Market - Medium,🟡 Low,"Windward is the leading Predictive Intelligence company fusing AI and big data to digitalize the global maritime industry, enabling organizations to achieve business and operational readiness. Windward's AI-powered solution allows stakeholders including banks, commodity traders, insurers, and major energy and shipping companies to make real time, predictive intelligence-driven decisions, providing a 360° view of the maritime ecosystem and its broader impact on safety, security, finance, and business.",0,1
639987,"Element Labs, Ltd.",Israel,Software General,Time & Attendance,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2028-07-05,Q3 2028,0.66,"$51,979.20",364,200,TRUE,,Mid Market - Medium,🟢 No Risk,,0,0
453653,Valens,Israel,Electrical Equipment,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2027-06-29,Q2 2027,4.68,"$28,591.20",216,220,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,"Valens is the inventor and world leader in HDBaseT technology, the only solution for the transmission of high-throughput video and data streams in the AV, automotive, industrial and consumer marketplaces. 

Since its establishment in 2006, Valens has become a leading provider of semiconductor products for the distribution of uncompressed ultra-high-definition multimedia content.",0,0
175952,RADCOM,Israel,Internet Software & Services,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-07-18,Q3 2026,5.63,"$31,296.00",326,200,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,"RADCOM (NASDAQ: RDCM) is the leading expert in cloud-native Network Intelligence for telecom operators transitioning to SDN/NFV. Providing a critical first step in an operator's NFV and 5G network transformation, RADCOM's Network Intelligence delivers end-to-end network visibility from virtual tapping point to network insights. Comprised of RADCOM Service Assurance, RADCOM Network Visibility and RADCOM Network Insights, RADCOM's Network Intelligence portfolio provides operators with complete visibility across their virtual and hybrid networks. RADCOM Network Intelligence is automated, cost-efficient, provides on-demand functionality and is specifically designed for the needs of telecom operators. RADCOM specializes in assuring next-generation, high capacity networks, including LTE, Advanced-LTE, 5G, IMS, SDN/NFV and others.",0,0
636331,Glera Games,Lithuania,Internet Software & Services,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-04-22,Q2 2026,1.86,"$30,098.88",139,150,TRUE,Low Risk,Mid Market - Medium,🟠 Medium,"Glera Games is a team of young and talented game developers who are living their favorite hobby every day. The company has combined experience creating casual and social games for Mobile, Web, and PC. 

Its development office is located in Vilnius. Glera Games creates products that bring joy to players around the world from this cozy European city. We love and appreciate our players and are proud of the fact that they are loyal to us in return. 

The company provides:
- Opportunities for development and transparent career prospects.
- Opportunities to participate in the creation of games that are played by millions of people around the world.",0,1
43114,Verbit,Israel,Software General,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2027-01-31,Q1 2027,7.34,"$25,469.40",227,200,TRUE,Low Risk,Mid Market - Medium,🟠 Medium,"Verbit is a leading transcription and captioning solution that fuses artificial and human intelligence to provide 99.9% accuracy at a rate 10 times faster than the industry standard. Built on self-learning algorithms, Verbit is the only platform that leverages contextual data, specific acoustic models and current events to provide each customer with a tailored model that keeps improving with time. Verbit’s flexible cloud system includes customizable templates and allows users to upload files directly, via API or through integrations with leading platforms like YouTube, Kaltura, Panopto and Vimeo. An intuitive user interface enables seamless editing, reviewing and collaboration for clients and transcribers alike. Verbit helps customers across the higher-education, legal and media industries redefine the way they transcribe, index and access their video and audio files.",0,1
491720,Karanovic and Partners,Serbia,Legal Services,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2028-01-30,Q1 2028,4.09,"$47,653.41",268,220,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,"A regional legal practice in Southeast Europe with a tradition spanning over 25 years and teams in Serbia, Slovenia, Croatia, Bosnia & Herzegovina, Montenegro, and North Macedonia. With more than 100 attorneys at law working together as one team, we are known for being a reliable partner in complex legal matters, for innovative legal solutions and being at the forefront of legal developments in Southeast Europe, pioneering new areas of the law and paving the way for new practices and regulations.
Our clients include corporates from all commercial and industrial sectors, governments, regulators, trade bodies and non-profit organisations. Our lawyers are fully immersed in our clients’ culture and industry to ensure that the work is delivered intelligently and reliably. Karanovic & Partners provides extensive experience and insight gained from working on some of the largest projects and transactions in the region.",0,0
627243,Wiliot,Israel,Technology,Talent Package,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-12-31,Q4 2026,3.17,"$41,753.88",263,200,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,WIliot is a fabless semiconductor company developing passive SoC platforms for the IoT market. No battery and seamless connectivity operation will be the baseline enabler of IoT future growth,0,0
634428,Mito,Hungary,Advertising & Marketing,Compensation,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2028-03-03,Q1 2028,2,"$59,544.59",233,240,TRUE,Low Risk,Mid Market - Medium,🟢 No Risk,"We have been working with our clients around the globe for more than 10 years to create modern, lean, best-of-its-class user experience digital solutions. 

We live and breathe telecommunications, and we love to design solutions that matter to the customers of our clients. We create interfaces that are straight-forward and aesthetically pleasing while hiding all the complexity that lies behind. 

Our expertise complements clients who lack the resources to design, deliver and evolve state-of-the-art frontends. 

Interested?",0,0
619532,Taxually Kft,Hungary,Business Services,UK Payroll,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2027-08-09,Q3 2027,3.57,"$27,407.52",207,190,TRUE,Low Risk,Mid Market - Medium,🟠 Medium,We help online sellers calculate VAT amounts in EU countries and submit their VAT returns. All you need to do is subscribe for the countries where you need our service and provide your monthly selling data. We will calculate and submit everything.,0,1
627996,StarkWare,Israel,Software Development & Design,,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-12-31,Q4 2026,3.17,"$27,086.40",190,105,TRUE,,SMB - Medium,🟢 No Risk,"StarkWare solves the inherent problems of blockchains – scalability and privacy. 

We develop a full proof stack, using STARK technology to generate and verify proofs of computational integrity. 

StarkWare’s cryptographic proofs are zero-knowledge, succinct, transparent and post-quantum secure.",0,0
636743,SALESmanago Marketing Automation,Poland,Advertising & Marketing,,Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-07-31,Q3 2026,1.59,"$37,118.06",328,270,TRUE,,Mid Market - Medium,🟢 No Risk,"SALESmanago is a cloud-based marketing automation solution for small, midsize and large businesses.  Using the power of real-time website and mobile application behavior analysis SALESmanago enables clients to fully personalize e-mail marketing, dynamic website content, social media (via Facebook Custom Audiences) and mobile marketing (push and in-app messages). SALESmanago is based in Krakow (Poland) and has offices and subsidiaries in New York, London and Bangalore.",0,0
56629,proteanTecs,Israel,Software General,"Time & Attendance,  Compensation,  Talent Package",Daniel Rosemberg,Barak Alon,Idan Mizrahi,2026-04-09,Q2 2026,6.99,"$35,695.20",214,45,TRUE,Low Risk,Mid Market - Medium,🟡 Low,"At proteanTecs, we’re on a mission to enable the electronics industry to continue scaling.

proteanTecs invented a novel technology that companion chip products throughout their entire life-cycle, from design, through production and during service. At chip design, proteanTecs EDA platform and IP enables better PPA and shorter TTM. At production, proteanTecs’ SaaS platform dramatically increases product’s quality while reducing its cost. 

While the chip is at service, that SaaS platform provides predictive maintenance, by alerting on faults before they become failures. proteanTecs solutions are being implemented at the Data-center and Automotive markets.

proteanTecs was founded by successful entrepreneurs and is supported by leading investors. 

At proteanTecs we combine different disciplines in creating a revolutionary solution. Our team is highly interdisciplinary, ranging from SaaS and Machine Learning experts, to top designers in Chips and Circuits, as well as masters of EDA. We work together and learn from each other.

We are looking for the best people for the mission of doing good and making the world better with our technology. 

We invite you to enquire about our joint ride of fun, education, exploration and partnership.

proteanTecs - sensible electronics!",0,1
497334,Legit Security,Israel,Computer & Network Security,"Talent Package,  Time & Attendance,  Your Voice",Daniel Rosemberg,Kristiana Kapllanaj,Idan Mizrahi,2027-01-30,Q1 2027,4.09,"$13,152.48",47,32,TRUE,,Micro,🟢 No Risk,Take control of your code security and trust your software again. Stay tuned,0,0
231698,k2view,Israel,Software General,"Compensation,  Talent Package,  Time & Attendance",Daniel Rosemberg,Idan Mizrahi,Idan Mizrahi,2028-01-03,Q1 2028,5.16,"$28,751.76",153,80,TRUE,Low Risk,SMB - Medium,🟢 No Risk,"Founded in 2009, K2View is a 360 Data-as-a-Service (DaaS) platform provider. Bringing all data in one place transforming customer experience, cloud enablement, operations, IT modernization, and risk and compliance, including GDPR compliance. The company's headquarters in Dallas, Texas.",0,0
627987,Codium AI,Israel,Software General,"Time & Attendance,  Talent Package",Daniel Rosemberg,Idan Mizrahi,Idan Mizrahi,2026-12-31,Q4 2026,3.17,"$18,900.00",105,41,TRUE,,SMB - Medium,🟢 No Risk,"Redmond, WA-based Codium Labs LLC, founded in 2009 with a mission of bringing desktop quality productivity software to iOS. It is privately funded and specializes in mobile and distributed business applications. Codium Labs operates from Redmond, Washington. In November 2009, Codium Labs shipped Babelshot for iPhone which featured first of its kind mobile OCR system using smartphone camera for input and on-device text recognition. Our flagship products are Offline Pages Pro, the most accurate offline browser available today, and Offline Pages Business App Platform, the toolkit for building offline apps from existing HTML5 websites. All Material and Software (C) Copyright 2016 Codium Labs LLC. All Rights Reserved. Apple, the Apple logo, iPhone, iPod and iPad are registered trademarks of Apple Inc. in the U.S. and/or other countries. Other trademarks and registered trademarks may be the property of their respective owners.",0,0
560355,e-Careers Limited,United Kingdom,Education Services,Talent Package,Daniel Rosemberg,Maria Tsamtsika,Olamide Onanuga,2026-05-01,Q2 2026,3.84,"$19,107.84",94,100,TRUE,,SMB - Medium,🟢 No Risk,"e-Careers are a global training company with huge presence in Austalia, Canada, New Zealand, South Africa, Hong Kong to name just a few of our major markets. 

In the UK, we are recognised as a key supplier for training solutions to a wide number of small and multinational businesses, educational institutions as well as government bodies such as the MoD (Ministry Of Defence) for Enhanced Learning Credits for Armed Forces Personnel, LSE (Learning and Skills Council) and DWP (Department For Work and Pensions).",0,0
553930,KOMI,United Kingdom,Media & Internet,Talent Package,Daniel Rosemberg,Maria Tsamtsika,Olamide Onanuga,2026-03-31,Q1 2026,3.93,"$31,142.71",144,70,TRUE,,SMB - Medium,🟢 No Risk,"We are a social media, marketing and licensing group. We create and build social channels that grow to be some of the UK’s leading social brands. Examples of these cover the themes of Entertainment, Wellbeing, Craft, Animal and Gaming.",0,0
639924,Matrix,Cyprus,Business Services,"Compensation,  Hiring",Daniel Rosemberg,Jurgita Kazlauskaite,Olamide Onanuga,2026-06-15,Q2 2026,0.72,"$23,520.00",98,60,TRUE,,SMB - Small,🔴 High,"Matrix was founded in 1980 by the American husband and wife hairdressing team, Arnie and Sydell Miller. Before he founded Matrix, Mr. Miller was a hairdresser for over 20 years. Mr. Miller decided to try his hand at running a different kind of company in 1971, when he developed individually applied eyelashes. He formed a firm, Ardell, to market the product to retailers and to beauty salons. Ardell eventually created and sold a hair color product. In the late 1970s, Mr. Miller saw that the retail market was shrinking and decided to sell Ardell in 1980 in order to concentrate on building Matrix, which would market its products only to professional haircare buyers. ""I felt that in order to be successful, I needed more focus. I chose the professional end because I knew the business and I liked it better,"" he said. The Millers wanted to provide hairdressers with a comprehensive range of products that would help them grow their businesses and provide the means to take full advantage of their talent and creativity. Now, over two decades later, the Millers' original ideas still stand strong, and Matrix is committed to the development of the salon professional, offering a wide range of haircare, haircolor and texturizing products including: Biolage, Oil Wonders, Total Results, COLORINSIDER, SOCOLOR, Color Sync, Gloss Sync, Logics, LightMaster, V-Light, Vavoom, COLORGRAPHICS, Opti.Collection, Opti.Effects, Opti.Smooth and Style Wave. Our Vision",0,0
28124,Winnow Solutions,United Kingdom,Software General,Talent Package,Daniel Rosemberg,Jurgita Kazlauskaite,Olamide Onanuga,2026-05-31,Q2 2026,7.76,"$20,496.38",139,40,TRUE,,SMB - Medium,🟠 Medium,"Winnow is the technology company behind Winnow Vision, building artificial intelligence tools to help chefs run more profitable and sustainable kitchens by cutting food waste in half. Winnow believes that food is far too valuable to waste and that technology can transform the way food is used. For this reason Winnow's mission is to help the hospitality industry tackle avoidable food waste by connecting the kitchen, empowering chefs to run a more efficient operation.",0,1
556827,CloudNC,United Kingdom,Software General,"Time & Attendance,  Talent Package,  Hiring,  UK Payroll",Daniel Rosemberg,Jurgita Kazlauskaite,Olamide Onanuga,2026-04-28,Q2 2026,3.85,"$37,214.20",111,78,TRUE,Low Risk,SMB - Medium,🟠 Medium,"We are building the world's most intelligent CNC factory, powered by groundbreaking AI.",0,1
464242,Commusoft,United Kingdom,Internet Software & Services,"Talent Package,  UK Payroll",Daniel Rosemberg,Jurgita Kazlauskaite,Olamide Onanuga,2026-10-31,Q4 2026,4.34,"$19,410.28",87,40,TRUE,,SMB - Small,🟢 No Risk,"Commusoft is an online software system designed for the field service industry with a keen focus on plumbers, heating engineers, renewable engineers, electricians, oil technicians, and builders. It is a web-based and mobile application for both small and large companies (200+ engineers).",0,0
640693,PTEECH CO LTD,Cyprus,Colleges & Universities,Talent Package,Daniel Rosemberg,Barak Alon,Andy Trick,2026-11-30,Q4 2026,0.26,"$46,932.48",256,300,TRUE,,Mid Market - Medium,❌ Critical,"9RED is a brand owned by Zawi Saudi Limited, recognized as the first licensed company in Saudi Arabia by the General Directorate of Civil Defense for managing and operating firefighting and rescue stations. The company aims to be the preferred partner for public and private enterprises in security, safety, and emergency response services, providing a safe environment that adheres to global standards. Their services include professional firefighting and rescue operations, risk analysis, training, and consulting on fire safety systems. 9RED also focuses on recruiting skilled personnel and offering technical solutions for fire prevention and safety systems.",0,0
158891,FitXR,United Kingdom,Recreation,"Time & Attendance,  Your Voice,  Talent Package,  UK Payroll",Daniel Rosemberg,Jane Movsovic,Daniel Galbraith,2026-07-15,Q3 2026,5.73,"$11,284.99",37,30,TRUE,,Micro,🟢 No Risk,"FitXR is breaking new ground in virtual fitness, helping to define the category with award-winning games and services for all popular virtual reality (VR), augmented reality (AR) and mixed reality (MR) platforms as they become available. The company's first fitness app, BoxVR, has won multiple awards and has been described as ""Guitar Hero crossed with a studio boxing workout. FitXR is building a suite of pro-quality fitness games to give anyone, anywhere, the precise workout experience they want, whenever they want it. FitXR is headquartered in the UK.",0,0
640257,PokerPlanets,Curaçao,Software General,Talent Package,Daniel Rosemberg,Maria Tsamtsika,Daniel Galbraith,2026-07-31,Q3 2026,0.59,"$12,991.11",58,60,TRUE,,SMB - Small,🟢 No Risk,"PokerPlanets is an online gaming platform that offers a variety of poker games, including cash games, tournaments, and unique features like Spin&Win and Teleport. The company provides convenient payment systems, fast withdrawals, and 24/7 customer support to enhance the player experience. Targeted towards online poker enthusiasts, PokerPlanets aims to create an engaging and rewarding environment for its clients. Licensed and regulated by the Curaao Gaming Control Board, the platform ensures secure gaming practices for its users.",0,0
498266,CLEAR JUNCTION LIMITED,United Kingdom,Business Services,"Talent Package,  Sandbox",Daniel Rosemberg,Maria Tsamtsika,Daniel Galbraith,2026-03-31,Q1 2026,4.09,"$32,276.28",156,155,TRUE,,SMB - Medium,❌ Critical,"Clear Junction Limited is primarily engaged in furnishing intermediate or long-term general and industrial credit, including the finance leasing of automobiles, trucks, and machinery and equipment.

Referred by James Blackwood from XE",0,0
